Gene	hep_dn	pberghei_dn	povale_dn	PBANKA_transcript	PocGH01_transcript
HEP_00353800	NA	NA	NA	NA	NA
HEP_00353900	NA	NA	NA	NA	NA
HEP_00354400	NA	NA	NA	NA	NA
HEP_00354500	NA	NA	NA	NA	NA
HEP_00354900	NA	NA	NA	NA	NA
HEP_00355100	NA	NA	NA	NA	NA
HEP_00355400	NA	NA	NA	NA	NA
HEP_00356000	NA	NA	NA	NA	NA
HEP_00356200	NA	NA	NA	NA	NA
HEP_00358000	NA	NA	NA	NA	NA
HEP_00359100	NA	NA	NA	NA	NA
HEP_00359300	NA	NA	NA	NA	NA
HEP_00359800	NA	NA	NA	NA	NA
HEP_00360300	NA	NA	NA	NA	NA
HEP_00360400	NA	NA	NA	NA	NA
HEP_00361000	NA	NA	NA	NA	NA
HEP_00361400	NA	NA	NA	NA	NA
HEP_00361500	NA	NA	NA	NA	NA
HEP_00362100	NA	NA	NA	NA	NA
HEP_00362500	NA	NA	NA	NA	NA
HEP_00362600	NA	NA	NA	NA	NA
HEP_00362700	NA	NA	NA	NA	NA
HEP_00363000	NA	NA	NA	NA	NA
HEP_00363400	NA	NA	NA	NA	NA
HEP_00363500	NA	NA	NA	NA	NA
HEP_00363600	NA	NA	NA	NA	NA
HEP_00363700	NA	NA	NA	NA	NA
HEP_00363800	NA	NA	NA	NA	NA
HEP_00364100	NA	NA	NA	NA	NA
HEP_00365900	NA	NA	NA	NA	NA
HEP_00366000	NA	NA	NA	NA	NA
HEP_00366100	NA	NA	NA	NA	NA
HEP_00366200	NA	NA	NA	NA	NA
HEP_00366600	NA	NA	NA	NA	NA
HEP_00367200	NA	NA	NA	NA	NA
HEP_00367800	NA	NA	NA	NA	NA
HEP_00368500	NA	NA	NA	NA	NA
HEP_00369200	NA	NA	NA	NA	NA
HEP_00369500	NA	NA	NA	NA	NA
HEP_00369800	NA	NA	NA	NA	NA
HEP_00370300	NA	NA	NA	NA	NA
HEP_00370400	NA	NA	NA	NA	NA
HEP_00370800	NA	NA	NA	NA	NA
HEP_00370900	NA	NA	NA	NA	NA
HEP_00371400	NA	NA	NA	NA	NA
HEP_00371700	NA	NA	NA	NA	NA
HEP_00371800	NA	NA	NA	NA	NA
HEP_00371900	NA	NA	NA	NA	NA
HEP_00372000	NA	NA	NA	NA	NA
HEP_00372100	NA	NA	NA	NA	NA
HEP_00372200	NA	NA	NA	NA	NA
HEP_00372300	NA	NA	NA	NA	NA
HEP_00372400	NA	NA	NA	NA	NA
HEP_00372500	NA	NA	NA	NA	NA
HEP_00373300	NA	NA	NA	NA	NA
HEP_00373400	NA	NA	NA	NA	NA
HEP_00373500	NA	NA	NA	NA	NA
HEP_00373700	NA	NA	NA	NA	NA
HEP_00374000	NA	NA	NA	NA	NA
HEP_00374700	NA	NA	NA	NA	NA
HEP_00375000	NA	NA	NA	NA	NA
HEP_00375500	NA	NA	NA	NA	NA
HEP_00376200	NA	NA	NA	NA	NA
HEP_00376300	NA	NA	NA	NA	NA
HEP_00376400	NA	NA	NA	NA	NA
HEP_00376800	NA	NA	NA	NA	NA
HEP_00377700	NA	NA	NA	NA	NA
HEP_00378200	NA	NA	NA	NA	NA
HEP_00378300	NA	NA	NA	NA	NA
HEP_00379300	NA	NA	NA	NA	NA
HEP_00379400	NA	NA	NA	NA	NA
HEP_00379800	NA	NA	NA	NA	NA
HEP_00379900	NA	NA	NA	NA	NA
HEP_00380600	NA	NA	NA	NA	NA
HEP_00381000	NA	NA	NA	NA	NA
HEP_00382600	NA	NA	NA	NA	NA
HEP_00383600	NA	NA	NA	NA	NA
HEP_00383800	NA	NA	NA	NA	NA
HEP_00384100	NA	NA	NA	NA	NA
HEP_00384200	NA	NA	NA	NA	NA
HEP_00384600	NA	NA	NA	NA	NA
HEP_00386400	NA	NA	NA	NA	NA
HEP_00386900	NA	NA	NA	NA	NA
HEP_00387800	NA	NA	NA	NA	NA
HEP_00387900	NA	NA	NA	NA	NA
HEP_00388900	NA	NA	NA	NA	NA
HEP_00389900	NA	NA	NA	NA	NA
HEP_00390000	NA	NA	NA	NA	NA
HEP_00390300	NA	NA	NA	NA	NA
HEP_00390500	NA	NA	NA	NA	NA
HEP_00391000	NA	NA	NA	NA	NA
HEP_00392200	NA	NA	NA	NA	NA
HEP_00392400	NA	NA	NA	NA	NA
HEP_00392700	NA	NA	NA	NA	NA
HEP_00393000	NA	NA	NA	NA	NA
HEP_00393900	NA	NA	NA	NA	NA
HEP_00394000	NA	NA	NA	NA	NA
HEP_00394100	NA	NA	NA	NA	NA
HEP_00394200	NA	NA	NA	NA	NA
HEP_00394300	NA	NA	NA	NA	NA
HEP_00394400	NA	NA	NA	NA	NA
HEP_00395200	NA	NA	NA	NA	NA
HEP_00395400	NA	NA	NA	NA	NA
HEP_00396400	NA	NA	NA	NA	NA
HEP_00397100	NA	NA	NA	NA	NA
HEP_00397300	NA	NA	NA	NA	NA
HEP_00397400	NA	NA	NA	NA	NA
HEP_00397500	NA	NA	NA	NA	NA
HEP_00397800	NA	NA	NA	NA	NA
HEP_00398800	NA	NA	NA	NA	NA
HEP_00399100	NA	NA	NA	NA	NA
HEP_00399700	NA	NA	NA	NA	NA
HEP_00400100	NA	NA	NA	NA	NA
HEP_00400700	NA	NA	NA	NA	NA
HEP_00400800	NA	NA	NA	NA	NA
HEP_00401400	NA	NA	NA	NA	NA
HEP_00401900	NA	NA	NA	NA	NA
HEP_00402300	NA	NA	NA	NA	NA
HEP_00402400	NA	NA	NA	NA	NA
HEP_00402500	NA	NA	NA	NA	NA
HEP_00402600	NA	NA	NA	NA	NA
HEP_00403000	NA	NA	NA	NA	NA
HEP_00403900	NA	NA	NA	NA	NA
HEP_00404200	NA	NA	NA	NA	NA
HEP_00404300	NA	NA	NA	NA	NA
HEP_00404700	NA	NA	NA	NA	NA
HEP_00405000	NA	NA	NA	NA	NA
HEP_00405700	NA	NA	NA	NA	NA
HEP_00406550	NA	NA	NA	NA	NA
HEP_00406700	NA	NA	NA	NA	NA
HEP_00407400	NA	NA	NA	NA	NA
HEP_00407500	NA	NA	NA	NA	NA
HEP_00407800	NA	NA	NA	NA	NA
HEP_00407900	NA	NA	NA	NA	NA
HEP_00408400	NA	NA	NA	NA	NA
HEP_00408500	NA	NA	NA	NA	NA
HEP_00408600	NA	NA	NA	NA	NA
HEP_00409000	NA	NA	NA	NA	NA
HEP_00409800	NA	NA	NA	NA	NA
HEP_00410800	NA	NA	NA	NA	NA
HEP_00410900	NA	NA	NA	NA	NA
HEP_00411000	NA	NA	NA	NA	NA
HEP_00411100	NA	NA	NA	NA	NA
HEP_00411500	NA	NA	NA	NA	NA
HEP_00412500	NA	NA	NA	NA	NA
HEP_00413100	NA	NA	NA	NA	NA
HEP_00413600	NA	NA	NA	NA	NA
HEP_00413900	NA	NA	NA	NA	NA
HEP_00414500	NA	NA	NA	NA	NA
HEP_00414700	NA	NA	NA	NA	NA
HEP_00415300	NA	NA	NA	NA	NA
HEP_00415700	NA	NA	NA	NA	NA
HEP_00415900	NA	NA	NA	NA	NA
HEP_00416000	NA	NA	NA	NA	NA
HEP_00416100	NA	NA	NA	NA	NA
HEP_00416300	NA	NA	NA	NA	NA
HEP_00416400	NA	NA	NA	NA	NA
HEP_00417900	NA	NA	NA	NA	NA
HEP_00418100	NA	NA	NA	NA	NA
HEP_00419200	NA	NA	NA	NA	NA
HEP_00421000	NA	NA	NA	NA	NA
HEP_00421100	NA	NA	NA	NA	NA
HEP_00421400	NA	NA	NA	NA	NA
HEP_00421600	NA	NA	NA	NA	NA
HEP_00421700	NA	NA	NA	NA	NA
HEP_00421800	NA	NA	NA	NA	NA
HEP_00422700	NA	NA	NA	NA	NA
HEP_00423000	NA	NA	NA	NA	NA
HEP_00423100	NA	NA	NA	NA	NA
HEP_00423300	NA	NA	NA	NA	NA
HEP_00423400	NA	NA	NA	NA	NA
HEP_00423500	NA	NA	NA	NA	NA
HEP_00423600	NA	NA	NA	NA	NA
HEP_00425600	NA	NA	NA	NA	NA
HEP_00426000	NA	NA	NA	NA	NA
HEP_00426100	NA	NA	NA	NA	NA
HEP_00426200	NA	NA	NA	NA	NA
HEP_00426300	NA	NA	NA	NA	NA
HEP_00426400	NA	NA	NA	NA	NA
HEP_00426500	NA	NA	NA	NA	NA
HEP_00426600	NA	NA	NA	NA	NA
HEP_00427700	NA	NA	NA	NA	NA
HEP_00427800	NA	NA	NA	NA	NA
HEP_00428000	NA	NA	NA	NA	NA
HEP_00428300	NA	NA	NA	NA	NA
HEP_00428600	NA	NA	NA	NA	NA
HEP_00428700	NA	NA	NA	NA	NA
HEP_00428800	NA	NA	NA	NA	NA
HEP_00429100	NA	NA	NA	NA	NA
HEP_00429600	NA	NA	NA	NA	NA
HEP_00430300	NA	NA	NA	NA	NA
HEP_00430400	NA	NA	NA	NA	NA
HEP_00430600	NA	NA	NA	NA	NA
HEP_00431100	NA	NA	NA	NA	NA
HEP_00431300	NA	NA	NA	NA	NA
HEP_00431500	NA	NA	NA	NA	NA
HEP_00431600	NA	NA	NA	NA	NA
HEP_00431900	NA	NA	NA	NA	NA
HEP_00432000	NA	NA	NA	NA	NA
HEP_00432700	NA	NA	NA	NA	NA
HEP_00433300	NA	NA	NA	NA	NA
HEP_00433400	NA	NA	NA	NA	NA
HEP_00433500	NA	NA	NA	NA	NA
HEP_00433800	NA	NA	NA	NA	NA
HEP_00433900	NA	NA	NA	NA	NA
HEP_00434000	NA	NA	NA	NA	NA
HEP_00434100	NA	NA	NA	NA	NA
HEP_00434500	NA	NA	NA	NA	NA
HEP_00434800	NA	NA	NA	NA	NA
HEP_00435500	NA	NA	NA	NA	NA
HEP_00435900	NA	NA	NA	NA	NA
HEP_00436000	NA	NA	NA	NA	NA
HEP_00436600	NA	NA	NA	NA	NA
HEP_00436800	NA	NA	NA	NA	NA
HEP_00437300	NA	NA	NA	NA	NA
HEP_00437600	NA	NA	NA	NA	NA
HEP_00437700	NA	NA	NA	NA	NA
HEP_00437800	NA	NA	NA	NA	NA
HEP_00438400	NA	NA	NA	NA	NA
HEP_00438800	NA	NA	NA	NA	NA
HEP_00438900	NA	NA	NA	NA	NA
HEP_00439500	NA	NA	NA	NA	NA
HEP_00439800	NA	NA	NA	NA	NA
HEP_00439900	NA	NA	NA	NA	NA
HEP_00440000	NA	NA	NA	NA	NA
HEP_00440100	NA	NA	NA	NA	NA
HEP_00440200	NA	NA	NA	NA	NA
HEP_00440300	NA	NA	NA	NA	NA
HEP_00440400	NA	NA	NA	NA	NA
HEP_00440500	NA	NA	NA	NA	NA
HEP_00440700	NA	NA	NA	NA	NA
HEP_00441100	NA	NA	NA	NA	NA
HEP_00441200	NA	NA	NA	NA	NA
HEP_00442000	NA	NA	NA	NA	NA
HEP_00442200	NA	NA	NA	NA	NA
HEP_00442700	NA	NA	NA	NA	NA
HEP_00443400	NA	NA	NA	NA	NA
HEP_00443500	NA	NA	NA	NA	NA
HEP_00443600	NA	NA	NA	NA	NA
HEP_00443700	NA	NA	NA	NA	NA
HEP_00443800	NA	NA	NA	NA	NA
HEP_00444150	NA	NA	NA	NA	NA
HEP_00444300	NA	NA	NA	NA	NA
HEP_00444900	NA	NA	NA	NA	NA
HEP_00445000	NA	NA	NA	NA	NA
HEP_00445100	NA	NA	NA	NA	NA
HEP_00445200	NA	NA	NA	NA	NA
HEP_00445300	NA	NA	NA	NA	NA
HEP_00445500	NA	NA	NA	NA	NA
HEP_00445800	NA	NA	NA	NA	NA
HEP_00445900	NA	NA	NA	NA	NA
HEP_00446100	NA	NA	NA	NA	NA
HEP_00446200	NA	NA	NA	NA	NA
HEP_00446600	NA	NA	NA	NA	NA
HEP_00446900	NA	NA	NA	NA	NA
HEP_00447200	NA	NA	NA	NA	NA
HEP_00448100	NA	NA	NA	NA	NA
HEP_00448600	NA	NA	NA	NA	NA
HEP_00448700	NA	NA	NA	NA	NA
HEP_00448800	NA	NA	NA	NA	NA
HEP_00448900	NA	NA	NA	NA	NA
HEP_00449500	NA	NA	NA	NA	NA
HEP_00449600	NA	NA	NA	NA	NA
HEP_00449700	NA	NA	NA	NA	NA
HEP_00449800	NA	NA	NA	NA	NA
HEP_00449900	NA	NA	NA	NA	NA
HEP_00450300	NA	NA	NA	NA	NA
HEP_00450700	NA	NA	NA	NA	NA
HEP_00450900	NA	NA	NA	NA	NA
HEP_00451100	NA	NA	NA	NA	NA
HEP_00451300	NA	NA	NA	NA	NA
HEP_00451600	NA	NA	NA	NA	NA
HEP_00451800	NA	NA	NA	NA	NA
HEP_00451900	NA	NA	NA	NA	NA
HEP_00452000	NA	NA	NA	NA	NA
HEP_00452300	NA	NA	NA	NA	NA
HEP_00452600	NA	NA	NA	NA	NA
HEP_00452700	NA	NA	NA	NA	NA
HEP_00452800	NA	NA	NA	NA	NA
HEP_00452900	NA	NA	NA	NA	NA
HEP_00453300	NA	NA	NA	NA	NA
HEP_00453600	NA	NA	NA	NA	NA
HEP_00454500	NA	NA	NA	NA	NA
HEP_00454600	NA	NA	NA	NA	NA
HEP_00454900	NA	NA	NA	NA	NA
HEP_00455100	NA	NA	NA	NA	NA
HEP_00455200	NA	NA	NA	NA	NA
HEP_00455300	NA	NA	NA	NA	NA
HEP_00455800	NA	NA	NA	NA	NA
HEP_00456200	NA	NA	NA	NA	NA
HEP_00456500	NA	NA	NA	NA	NA
HEP_00457100	NA	NA	NA	NA	NA
HEP_00457200	NA	NA	NA	NA	NA
HEP_00457300	NA	NA	NA	NA	NA
HEP_00457800	NA	NA	NA	NA	NA
HEP_00457900	NA	NA	NA	NA	NA
HEP_00458000	NA	NA	NA	NA	NA
HEP_00458300	NA	NA	NA	NA	NA
HEP_00458400	NA	NA	NA	NA	NA
HEP_00458600	NA	NA	NA	NA	NA
HEP_00458800	NA	NA	NA	NA	NA
HEP_00459100	NA	NA	NA	NA	NA
HEP_00459200	NA	NA	NA	NA	NA
HEP_00459500	NA	NA	NA	NA	NA
HEP_00459600	NA	NA	NA	NA	NA
HEP_00460000	NA	NA	NA	NA	NA
HEP_00460300	NA	NA	NA	NA	NA
HEP_00460400	NA	NA	NA	NA	NA
HEP_00460500	NA	NA	NA	NA	NA
HEP_00460600	NA	NA	NA	NA	NA
HEP_00460700	NA	NA	NA	NA	NA
HEP_00460900	NA	NA	NA	NA	NA
HEP_00461300	NA	NA	NA	NA	NA
HEP_00461400	NA	NA	NA	NA	NA
HEP_00461500	NA	NA	NA	NA	NA
HEP_00461900	NA	NA	NA	NA	NA
HEP_00462200	NA	NA	NA	NA	NA
HEP_00462400	NA	NA	NA	NA	NA
HEP_00462500	NA	NA	NA	NA	NA
HEP_00462600	NA	NA	NA	NA	NA
HEP_00462700	NA	NA	NA	NA	NA
HEP_00463100	NA	NA	NA	NA	NA
HEP_00463300	NA	NA	NA	NA	NA
HEP_00463400	NA	NA	NA	NA	NA
HEP_00464000	NA	NA	NA	NA	NA
HEP_00464300	NA	NA	NA	NA	NA
HEP_00464600	NA	NA	NA	NA	NA
HEP_00464700	NA	NA	NA	NA	NA
HEP_00465100	NA	NA	NA	NA	NA
HEP_00465400	NA	NA	NA	NA	NA
HEP_00465600	NA	NA	NA	NA	NA
HEP_00465700	NA	NA	NA	NA	NA
HEP_00465900	NA	NA	NA	NA	NA
HEP_00466300	NA	NA	NA	NA	NA
HEP_00466400	NA	NA	NA	NA	NA
HEP_00466500	NA	NA	NA	NA	NA
HEP_00466700	NA	NA	NA	NA	NA
HEP_00466800	NA	NA	NA	NA	NA
HEP_00467000	NA	NA	NA	NA	NA
HEP_00467200	NA	NA	NA	NA	NA
HEP_00467300	NA	NA	NA	NA	NA
HEP_00467400	NA	NA	NA	NA	NA
HEP_00467700	NA	NA	NA	NA	NA
HEP_00467900	NA	NA	NA	NA	NA
HEP_00468200	NA	NA	NA	NA	NA
HEP_00468400	NA	NA	NA	NA	NA
HEP_00468600	NA	NA	NA	NA	NA
HEP_00468700	NA	NA	NA	NA	NA
HEP_00469000	NA	NA	NA	NA	NA
HEP_00469300	NA	NA	NA	NA	NA
HEP_00469500	NA	NA	NA	NA	NA
HEP_00469700	NA	NA	NA	NA	NA
HEP_00469800	NA	NA	NA	NA	NA
HEP_00470000	NA	NA	NA	NA	NA
HEP_00470400	NA	NA	NA	NA	NA
HEP_00470500	NA	NA	NA	NA	NA
HEP_00470600	NA	NA	NA	NA	NA
HEP_00471000	NA	NA	NA	NA	NA
HEP_00471300	NA	NA	NA	NA	NA
HEP_00471800	NA	NA	NA	NA	NA
HEP_00472100	NA	NA	NA	NA	NA
HEP_00472300	NA	NA	NA	NA	NA
HEP_00472400	NA	NA	NA	NA	NA
HEP_00472500	NA	NA	NA	NA	NA
HEP_00472700	NA	NA	NA	NA	NA
HEP_00473400	NA	NA	NA	NA	NA
HEP_00473900	NA	NA	NA	NA	NA
HEP_00474400	NA	NA	NA	NA	NA
HEP_00474500	NA	NA	NA	NA	NA
HEP_00474700	NA	NA	NA	NA	NA
HEP_00474800	NA	NA	NA	NA	NA
HEP_00475300	NA	NA	NA	NA	NA
HEP_00475400	NA	NA	NA	NA	NA
HEP_00475500	NA	NA	NA	NA	NA
HEP_00475600	NA	NA	NA	NA	NA
HEP_00475900	NA	NA	NA	NA	NA
HEP_00476400	NA	NA	NA	NA	NA
HEP_00476700	NA	NA	NA	NA	NA
HEP_00476900	NA	NA	NA	NA	NA
HEP_00477300	NA	NA	NA	NA	NA
HEP_00477700	NA	NA	NA	NA	NA
HEP_00478000	NA	NA	NA	NA	NA
HEP_00478200	NA	NA	NA	NA	NA
HEP_00478300	NA	NA	NA	NA	NA
HEP_00478400	NA	NA	NA	NA	NA
HEP_00478700	NA	NA	NA	NA	NA
HEP_00478800	NA	NA	NA	NA	NA
HEP_00478900	NA	NA	NA	NA	NA
HEP_00479000	NA	NA	NA	NA	NA
HEP_00479100	NA	NA	NA	NA	NA
HEP_00479400	NA	NA	NA	NA	NA
HEP_00479600	NA	NA	NA	NA	NA
HEP_00479900	NA	NA	NA	NA	NA
HEP_00480100	NA	NA	NA	NA	NA
HEP_00480200	NA	NA	NA	NA	NA
HEP_00480400	NA	NA	NA	NA	NA
HEP_00480500	NA	NA	NA	NA	NA
HEP_00480600	NA	NA	NA	NA	NA
HEP_00481000	NA	NA	NA	NA	NA
HEP_00481100	NA	NA	NA	NA	NA
HEP_00481400	NA	NA	NA	NA	NA
HEP_00481500	NA	NA	NA	NA	NA
HEP_00482200	NA	NA	NA	NA	NA
HEP_00482400	NA	NA	NA	NA	NA
HEP_00482600	NA	NA	NA	NA	NA
HEP_00482800	NA	NA	NA	NA	NA
HEP_00483200	NA	NA	NA	NA	NA
HEP_00483600	NA	NA	NA	NA	NA
HEP_00483700	NA	NA	NA	NA	NA
HEP_00484000	NA	NA	NA	NA	NA
HEP_00484200	NA	NA	NA	NA	NA
HEP_00484500	NA	NA	NA	NA	NA
HEP_00484900	NA	NA	NA	NA	NA
HEP_00485100	NA	NA	NA	NA	NA
HEP_00485300	NA	NA	NA	NA	NA
HEP_00485500	NA	NA	NA	NA	NA
HEP_00485600	NA	NA	NA	NA	NA
HEP_00485700	NA	NA	NA	NA	NA
HEP_00485900	NA	NA	NA	NA	NA
HEP_00486000	NA	NA	NA	NA	NA
HEP_00486100	NA	NA	NA	NA	NA
HEP_00486300	NA	NA	NA	NA	NA
HEP_00486500	NA	NA	NA	NA	NA
HEP_00486600	NA	NA	NA	NA	NA
HEP_00487000	NA	NA	NA	NA	NA
HEP_00487100	NA	NA	NA	NA	NA
HEP_00487300	NA	NA	NA	NA	NA
HEP_00487700	NA	NA	NA	NA	NA
HEP_00488000	NA	NA	NA	NA	NA
HEP_00488100	NA	NA	NA	NA	NA
HEP_00488200	NA	NA	NA	NA	NA
HEP_00488400	NA	NA	NA	NA	NA
HEP_00488800	NA	NA	NA	NA	NA
HEP_00489000	NA	NA	NA	NA	NA
HEP_00489100	NA	NA	NA	NA	NA
HEP_00489200	NA	NA	NA	NA	NA
HEP_00489300	NA	NA	NA	NA	NA
HEP_00489400	NA	NA	NA	NA	NA
HEP_00489600	NA	NA	NA	NA	NA
HEP_00489800	NA	NA	NA	NA	NA
HEP_00489900	NA	NA	NA	NA	NA
HEP_00490100	NA	NA	NA	NA	NA
HEP_00490200	NA	NA	NA	NA	NA
HEP_00490500	NA	NA	NA	NA	NA
HEP_00490700	NA	NA	NA	NA	NA
HEP_00490800	NA	NA	NA	NA	NA
HEP_00491000	NA	NA	NA	NA	NA
HEP_00491100	NA	NA	NA	NA	NA
HEP_00491200	NA	NA	NA	NA	NA
HEP_00491300	NA	NA	NA	NA	NA
HEP_00491400	NA	NA	NA	NA	NA
HEP_00491600	NA	NA	NA	NA	NA
HEP_00491700	NA	NA	NA	NA	NA
HEP_00491900	NA	NA	NA	NA	NA
HEP_00492000	NA	NA	NA	NA	NA
HEP_00492100	NA	NA	NA	NA	NA
HEP_00492200	NA	NA	NA	NA	NA
HEP_00492400	NA	NA	NA	NA	NA
HEP_00492500	NA	NA	NA	NA	NA
HEP_00492600	NA	NA	NA	NA	NA
HEP_00493100	NA	NA	NA	NA	NA
HEP_00493200	NA	NA	NA	NA	NA
HEP_00493300	NA	NA	NA	NA	NA
HEP_00493500	NA	NA	NA	NA	NA
HEP_00493900	NA	NA	NA	NA	NA
HEP_00494200	NA	NA	NA	NA	NA
HEP_00494300	NA	NA	NA	NA	NA
HEP_00494600	NA	NA	NA	NA	NA
HEP_00495200	NA	NA	NA	NA	NA
HEP_00495300	NA	NA	NA	NA	NA
HEP_00495500	NA	NA	NA	NA	NA
HEP_00496100	NA	NA	NA	NA	NA
HEP_00496200	NA	NA	NA	NA	NA
HEP_00496300	NA	NA	NA	NA	NA
HEP_00496400	NA	NA	NA	NA	NA
HEP_00496500	NA	NA	NA	NA	NA
HEP_00496700	NA	NA	NA	NA	NA
HEP_00496900	NA	NA	NA	NA	NA
HEP_00497100	NA	NA	NA	NA	NA
HEP_00497300	NA	NA	NA	NA	NA
HEP_00497500	NA	NA	NA	NA	NA
HEP_00497600	NA	NA	NA	NA	NA
HEP_00497700	NA	NA	NA	NA	NA
HEP_00497900	NA	NA	NA	NA	NA
HEP_00498100	NA	NA	NA	NA	NA
HEP_00498500	NA	NA	NA	NA	NA
HEP_00498600	NA	NA	NA	NA	NA
HEP_00498800	NA	NA	NA	NA	NA
HEP_00499200	NA	NA	NA	NA	NA
HEP_00499400	NA	NA	NA	NA	NA
HEP_00499700	NA	NA	NA	NA	NA
HEP_00499800	NA	NA	NA	NA	NA
HEP_00499900	NA	NA	NA	NA	NA
HEP_00500000	NA	NA	NA	NA	NA
HEP_00500200	NA	NA	NA	NA	NA
HEP_00500400	NA	NA	NA	NA	NA
HEP_00500500	NA	NA	NA	NA	NA
HEP_00500600	NA	NA	NA	NA	NA
HEP_00500700	NA	NA	NA	NA	NA
HEP_00501000	NA	NA	NA	NA	NA
HEP_00501100	NA	NA	NA	NA	NA
HEP_00501200	NA	NA	NA	NA	NA
HEP_00501300	NA	NA	NA	NA	NA
HEP_00501600	NA	NA	NA	NA	NA
HEP_00502200	NA	NA	NA	NA	NA
HEP_00502400	NA	NA	NA	NA	NA
HEP_00502500	NA	NA	NA	NA	NA
HEP_00502600	NA	NA	NA	NA	NA
HEP_00502700	NA	NA	NA	NA	NA
HEP_00502900	NA	NA	NA	NA	NA
HEP_00503100	NA	NA	NA	NA	NA
HEP_00503300	NA	NA	NA	NA	NA
HEP_00503400	NA	NA	NA	NA	NA
HEP_00503600	NA	NA	NA	NA	NA
HEP_00503700	NA	NA	NA	NA	NA
HEP_00503800	NA	NA	NA	NA	NA
HEP_00503900	NA	NA	NA	NA	NA
HEP_00504000	NA	NA	NA	NA	NA
HEP_00504200	NA	NA	NA	NA	NA
HEP_00504300	NA	NA	NA	NA	NA
HEP_00504700	NA	NA	NA	NA	NA
HEP_00504800	NA	NA	NA	NA	NA
HEP_00504900	NA	NA	NA	NA	NA
HEP_00505000	NA	NA	NA	NA	NA
HEP_00505400	NA	NA	NA	NA	NA
HEP_00505500	NA	NA	NA	NA	NA
HEP_00505600	NA	NA	NA	NA	NA
HEP_00505700	NA	NA	NA	NA	NA
HEP_00505800	NA	NA	NA	NA	NA
HEP_00506000	NA	NA	NA	NA	NA
HEP_00506100	NA	NA	NA	NA	NA
HEP_00506300	NA	NA	NA	NA	NA
HEP_00506500	NA	NA	NA	NA	NA
HEP_00506600	NA	NA	NA	NA	NA
HEP_00506700	NA	NA	NA	NA	NA
HEP_00506800	NA	NA	NA	NA	NA
HEP_00506900	NA	NA	NA	NA	NA
HEP_00507000	NA	NA	NA	NA	NA
HEP_00507100	NA	NA	NA	NA	NA
HEP_00507600	NA	NA	NA	NA	NA
HEP_00507700	NA	NA	NA	NA	NA
HEP_00507900	NA	NA	NA	NA	NA
HEP_00508000	NA	NA	NA	NA	NA
HEP_00508100	NA	NA	NA	NA	NA
HEP_00508300	NA	NA	NA	NA	NA
HEP_00508400	NA	NA	NA	NA	NA
HEP_00508800	NA	NA	NA	NA	NA
HEP_00508900	NA	NA	NA	NA	NA
HEP_00509000	NA	NA	NA	NA	NA
HEP_00509100	NA	NA	NA	NA	NA
HEP_00509200	NA	NA	NA	NA	NA
HEP_00509400	NA	NA	NA	NA	NA
HEP_00509600	NA	NA	NA	NA	NA
HEP_00510000	NA	NA	NA	NA	NA
HEP_00510200	NA	NA	NA	NA	NA
HEP_00510300	NA	NA	NA	NA	NA
HEP_00510500	NA	NA	NA	NA	NA
HEP_00510700	NA	NA	NA	NA	NA
HEP_00511300	NA	NA	NA	NA	NA
HEP_00511500	NA	NA	NA	NA	NA
HEP_00511600	NA	NA	NA	NA	NA
HEP_00511700	NA	NA	NA	NA	NA
HEP_00511800	NA	NA	NA	NA	NA
HEP_00512000	NA	NA	NA	NA	NA
HEP_00512300	NA	NA	NA	NA	NA
HEP_00512400	NA	NA	NA	NA	NA
HEP_00512700	NA	NA	NA	NA	NA
HEP_00512800	NA	NA	NA	NA	NA
HEP_00512900	NA	NA	NA	NA	NA
HEP_00513000	NA	NA	NA	NA	NA
HEP_00513100	NA	NA	NA	NA	NA
HEP_00513400	NA	NA	NA	NA	NA
HEP_00513500	NA	NA	NA	NA	NA
HEP_00513900	NA	NA	NA	NA	NA
HEP_00514000	NA	NA	NA	NA	NA
HEP_00514100	NA	NA	NA	NA	NA
HEP_00514400	NA	NA	NA	NA	NA
HEP_00514500	NA	NA	NA	NA	NA
HEP_00514600	NA	NA	NA	NA	NA
HEP_00514700	NA	NA	NA	NA	NA
HEP_00514800	NA	NA	NA	NA	NA
HEP_00514900	NA	NA	NA	NA	NA
HEP_00515100	NA	NA	NA	NA	NA
HEP_00515300	NA	NA	NA	NA	NA
HEP_00515400	NA	NA	NA	NA	NA
HEP_00515600	NA	NA	NA	NA	NA
HEP_00516000	NA	NA	NA	NA	NA
HEP_00516100	NA	NA	NA	NA	NA
HEP_00516200	NA	NA	NA	NA	NA
HEP_00516300	NA	NA	NA	NA	NA
HEP_00516400	NA	NA	NA	NA	NA
HEP_00516600	NA	NA	NA	NA	NA
HEP_00516700	NA	NA	NA	NA	NA
HEP_00516800	NA	NA	NA	NA	NA
HEP_00516900	NA	NA	NA	NA	NA
HEP_00517000	NA	NA	NA	NA	NA
HEP_00517100	NA	NA	NA	NA	NA
HEP_00517200	NA	NA	NA	NA	NA
HEP_00517300	NA	NA	NA	NA	NA
HEP_00517400	NA	NA	NA	NA	NA
HEP_00517700	NA	NA	NA	NA	NA
HEP_00517800	NA	NA	NA	NA	NA
HEP_00518000	NA	NA	NA	NA	NA
HEP_00518100	NA	NA	NA	NA	NA
HEP_00518200	NA	NA	NA	NA	NA
HEP_00518300	NA	NA	NA	NA	NA
